Episodio,Score,Passos
1128,140.0,134
1129,103.0,106
1130,125.0,103
1131,39.0,44
1132,23.5,30
1133,169.0,151
1134,97.5,89
1135,194.0,202
1136,168.5,148
1137,319.0,267
1138,253.5,214
1139,285.5,231
1140,118.5,105
1141,40.5,51
1142,252.5,234
1143,192.5,177
1144,297.5,314
1145,323.5,321
1146,258.5,233
1147,430.0,430
1148,191.5,152
1149,56.0,75
1150,163.0,154
1151,51.0,51
1152,196.5,193
1153,19.5,26
1154,291.5,285
1155,216.0,207
1156,93.5,100
1157,149.0,101
1158,187.0,172
1159,205.5,159
1160,164.5,144
1161,151.0,135
1162,166.5,174
1163,81.0,98
1164,6.0,14
1165,269.0,250
1166,358.5,344
1167,248.5,210
1168,54.5,58
1169,29.0,24
1170,140.5,107
1171,309.5,295
1172,173.5,169
1173,132.5,123
1174,21.0,27
1175,24.5,34
1176,79.5,99
1177,107.5,92
1178,88.0,91
1179,88.5,97
1180,100.5,101
1181,392.5,367
1182,163.0,171
1183,282.0,223
1184,302.5,288
1185,169.5,148
1186,-5.0,11
1187,73.0,84
1188,413.0,417
1189,235.0,206
1190,121.5,103
1191,240.5,207
1192,374.5,335
1193,337.5,307
1194,206.0,166
1195,405.5,451
1196,67.5,65
1197,363.0,319
1198,228.0,235
1199,274.0,232
1200,80.5,74
1201,161.5,159
1202,429.0,451
1203,314.5,280
1204,217.0,224
1205,331.0,309
1206,245.5,228
1207,367.0,332
1208,448.0,446
1209,112.0,97
1210,368.0,359
1211,252.0,252
1212,68.5,69
1213,121.5,86
1214,339.0,307
1215,467.0,451
1216,59.5,65
1217,156.0,140
1218,296.5,280
1219,439.0,443
1220,457.5,451
1221,261.5,220
1222,488.5,451
1223,225.0,174
1224,234.5,181
1225,482.0,451
1226,368.5,351
1227,17.5,22
1228,472.0,404
1229,231.0,194
1230,472.5,451
1231,233.0,207
1232,256.5,227
1233,193.5,155
1234,172.5,156
1235,175.5,152
1236,381.0,379
1237,419.5,338
1238,-5.5,10
1239,406.0,382
1240,157.0,138
1241,285.5,255
1242,17.0,19
1243,86.0,62
1244,55.5,56
1245,132.5,112
1246,54.5,62
