Episodio,Score,Passos,Resultado,Pousou,Colisao,Timeout,VelocidadeAngularMedia,VelocidadeAngularMaxima,Epsilon,LossMedia
8800,177.5389,295,landed,1,0,0,0.112023,0.41622,0.172015,0.355126
8801,196.7914,784,landed,1,0,0,0.174908,1.749631,0.17198,0.275064
8802,-42.8879,171,crash,0,1,0,0.97861,1.875862,0.171946,0.328819
8803,-41.5823,186,crash,0,1,0,0.971589,1.612638,0.171911,0.370094
8804,-38.8347,184,crash,0,1,0,0.944759,1.821258,0.171877,0.239289
8805,-42.0334,176,crash,0,1,0,0.961815,1.918152,0.171843,0.336405
8806,180.0311,858,landed,1,0,0,0.094673,1.199382,0.171808,0.293683
8807,-47.565,169,crash,0,1,0,0.449454,1.221793,0.171774,0.293806
8808,-59.9267,149,crash,0,1,0,0.08879,0.251614,0.17174,0.29612
8809,-46.4127,179,crash,0,1,0,0.426614,1.09387,0.171705,0.19266
8810,186.7731,681,landed,1,0,0,0.132046,1.21157,0.171671,0.356047
8811,196.5675,301,landed,1,0,0,0.395101,1.418488,0.171637,0.38249
8812,188.3528,970,landed,1,0,0,0.099247,1.2798,0.171602,0.362401
8813,208.2112,810,landed,1,0,0,0.198189,1.645318,0.171568,0.30609
8814,-58.5283,152,crash,0,1,0,0.084931,0.314961,0.171534,0.481605
8815,208.1351,530,landed,1,0,0,0.354196,1.787029,0.171499,0.408192
8816,181.2005,444,landed,1,0,0,0.137591,0.892789,0.171465,0.380836
8817,166.7124,591,landed,1,0,0,0.027367,0.176275,0.171431,0.357764
8818,187.0783,602,landed,1,0,0,0.146946,1.073342,0.171396,0.32295
8819,-46.8014,179,crash,0,1,0,0.453865,1.088398,0.171362,0.26608
8820,-65.1332,172,crash,0,1,0,0.114773,0.332557,0.171328,0.271743
8821,195.3131,811,landed,1,0,0,0.138061,1.399984,0.171294,0.25617
8822,199.1173,352,landed,1,0,0,0.307106,1.377282,0.171259,0.518928
8823,199.6868,640,landed,1,0,0,0.21018,1.581593,0.171225,0.325185
8824,-34.5687,194,crash,0,1,0,0.550347,1.54187,0.171191,0.255227
8825,-41.5441,173,crash,0,1,0,0.624642,1.337427,0.171157,0.298032
8826,-47.2438,166,crash,0,1,0,0.408119,1.08678,0.171122,0.222021
8827,-46.9805,176,crash,0,1,0,0.47294,1.133218,0.171088,0.412027
8828,203.1159,353,landed,1,0,0,0.376262,1.456068,0.171054,0.300165
8829,7.9295,1000,timeout,0,0,1,0.184474,1.866147,0.17102,0.285482
8830,-51.5654,167,crash,0,1,0,0.396555,1.02242,0.170985,0.583595
8831,-44.8938,173,crash,0,1,0,0.500649,1.298336,0.170951,0.392356
8832,209.8093,461,landed,1,0,0,0.370903,1.603226,0.170917,0.312866
8833,178.3923,388,landed,1,0,0,0.112852,0.88977,0.170883,0.190107
8834,206.992,498,landed,1,0,0,0.280807,1.450907,0.170849,0.311926
8835,-57.385,171,crash,0,1,0,0.247668,0.711297,0.170815,0.297006
8836,204.5018,783,landed,1,0,0,0.247984,1.889777,0.17078,0.173931
8837,202.971,444,landed,1,0,0,0.260668,1.39,0.170746,0.282009
8838,167.4439,457,landed,1,0,0,0.04231,0.340866,0.170712,0.209784
8839,221.7712,405,landed,1,0,0,0.531016,1.874489,0.170678,0.324875
8840,217.1678,398,landed,1,0,0,0.486241,1.61168,0.170644,0.362715
8841,191.7785,656,landed,1,0,0,0.154644,1.098995,0.17061,0.333297
8842,200.745,745,landed,1,0,0,0.19788,1.600578,0.170576,0.340412
8843,-38.5081,188,crash,0,1,0,0.813996,1.518897,0.170541,0.418781
8844,-56.1006,168,crash,0,1,0,0.339781,0.970033,0.170507,0.34294
8845,167.4769,521,landed,1,0,0,0.054886,0.425292,0.170473,0.338433
8846,201.4344,462,landed,1,0,0,0.324292,1.708234,0.170439,0.364431
8847,210.3255,351,landed,1,0,0,0.57481,1.875262,0.170405,0.320567
8848,-61.4364,152,crash,0,1,0,0.132875,0.325335,0.170371,0.387173
8849,202.1691,814,landed,1,0,0,0.18236,1.801223,0.170337,0.449904
8850,-62.9489,160,crash,0,1,0,0.089257,0.357695,0.170303,0.271512
8851,202.0786,416,landed,1,0,0,0.343536,1.351299,0.170269,0.293677
8852,167.95,790,landed,1,0,0,0.017648,0.233672,0.170235,0.38513
8853,-38.9351,188,crash,0,1,0,0.519061,1.280881,0.170201,0.406955
8854,-52.086,175,crash,0,1,0,0.294446,0.783369,0.170167,0.339005
8855,-58.3712,166,crash,0,1,0,0.245543,0.671874,0.170133,0.374565
8856,183.7975,261,landed,1,0,0,0.220473,0.832744,0.170099,0.281743
8857,183.4709,545,landed,1,0,0,0.141621,1.126996,0.170065,0.173268
8858,-38.0661,189,crash,0,1,0,0.594157,1.371479,0.170031,0.345283
8859,201.2649,318,landed,1,0,0,0.306086,1.306015,0.169997,0.247522
8860,212.7397,859,landed,1,0,0,0.263531,1.875947,0.169963,0.247269
8861,182.7365,410,landed,1,0,0,0.166315,0.950366,0.169929,0.287889
8862,205.1488,417,landed,1,0,0,0.494442,1.81452,0.169895,0.392718
8863,187.9781,850,landed,1,0,0,0.096188,1.093565,0.169861,0.232122
8864,-42.6615,176,crash,0,1,0,0.467176,1.187593,0.169827,0.130229
8865,-55.2933,168,crash,0,1,0,0.330649,0.808022,0.169793,0.371429
8866,-51.949,165,crash,0,1,0,0.37582,1.075051,0.169759,0.367121
8867,199.2794,332,landed,1,0,0,0.354209,1.401744,0.169725,0.320882
8868,-47.8522,170,crash,0,1,0,0.313517,0.960906,0.169691,0.366849
8869,174.6524,253,landed,1,0,0,0.094829,0.550397,0.169657,0.260473
8870,-32.6327,1000,timeout,0,0,1,0.01877,0.315808,0.169623,0.306175
8871,206.4227,467,landed,1,0,0,0.34512,1.632633,0.169589,0.31506
8872,176.8965,257,landed,1,0,0,0.077363,0.329123,0.169555,0.218177
8873,-55.7682,162,crash,0,1,0,0.205703,0.650517,0.169521,0.175432
8874,-40.4904,180,crash,0,1,0,0.70728,1.738405,0.169487,0.486353
8875,-28.2636,187,crash,0,1,0,0.919592,1.736505,0.169453,0.235406
8876,-35.947,178,crash,0,1,0,0.602079,1.619021,0.169419,0.298382
8877,199.4556,298,landed,1,0,0,0.460323,1.474071,0.169386,0.426935
8878,182.3472,306,landed,1,0,0,0.17311,0.87028,0.169352,0.284421
8879,-56.0109,155,crash,0,1,0,0.158924,0.447015,0.169318,0.142367
8880,184.8176,321,landed,1,0,0,0.233728,1.09049,0.169284,0.231264
8881,-63.1263,155,crash,0,1,0,0.112259,0.295232,0.16925,0.492294
8882,196.6333,616,landed,1,0,0,0.252612,1.6365,0.169216,0.309713
8883,-61.9147,167,crash,0,1,0,0.151561,0.492503,0.169182,0.272651
8884,177.0596,247,landed,1,0,0,0.101381,0.470559,0.169149,0.212066
8885,209.955,635,landed,1,0,0,0.311829,1.751247,0.169115,0.283378
8886,206.1942,603,landed,1,0,0,0.247453,1.722396,0.169081,0.294922
8887,-43.094,179,crash,0,1,0,0.503735,1.238875,0.169047,0.250795
8888,-64.2959,158,crash,0,1,0,0.153756,0.6682,0.169013,0.152404
8889,-45.1985,174,crash,0,1,0,0.629615,1.48399,0.16898,0.190155
8890,170.6375,478,landed,1,0,0,0.038491,0.345404,0.168946,0.243934
8891,-46.6366,167,crash,0,1,0,0.702718,1.758379,0.168912,0.089448
8892,169.6413,658,landed,1,0,0,0.025975,0.24205,0.168878,0.323856
8893,-45.924,182,crash,0,1,0,0.474695,1.388084,0.168844,0.438
8894,167.4981,384,landed,1,0,0,0.0313,0.192225,0.168811,0.26512
8895,-45.838,170,crash,0,1,0,0.415768,1.078448,0.168777,0.281021
8896,204.0408,310,landed,1,0,0,0.517185,1.688066,0.168743,0.25561
8897,166.3705,504,landed,1,0,0,0.025458,0.177032,0.168709,0.36615
8898,-46.1461,167,crash,0,1,0,0.817539,1.720524,0.168676,0.174163
8899,164.9288,717,landed,1,0,0,0.018759,0.183285,0.168642,0.284641
8900,187.9282,509,landed,1,0,0,0.155253,1.248033,0.168608,0.296804
8901,164.6962,788,landed,1,0,0,0.021684,0.275453,0.168574,0.319444
8902,197.4623,337,landed,1,0,0,0.337758,1.478543,0.168541,0.328416
8903,-35.0882,1000,timeout,0,0,1,0.086517,1.284056,0.168507,0.245155
8904,213.8106,359,landed,1,0,0,0.758244,2.022381,0.168473,0.277527
8905,-36.8463,190,crash,0,1,0,0.95837,1.847851,0.16844,0.268837
8906,166.9122,439,landed,1,0,0,0.036462,0.266868,0.168406,0.315865
8907,180.8021,478,landed,1,0,0,0.311213,1.585837,0.168372,0.29811
8908,211.5216,429,landed,1,0,0,0.498118,1.890674,0.168339,0.326507
8909,214.1559,414,landed,1,0,0,0.401656,1.733861,0.168305,0.332294
8910,-43.9794,181,crash,0,1,0,0.371343,1.126197,0.168271,0.240646
8911,-44.1366,183,crash,0,1,0,0.733509,1.496966,0.168238,0.290234
8912,-51.8784,168,crash,0,1,0,0.817035,1.648031,0.168204,0.172251
8913,-41.7217,176,crash,0,1,0,0.832458,1.87599,0.16817,0.207412
8914,-50.9728,171,crash,0,1,0,0.401609,1.064319,0.168137,0.35001
8915,201.5903,408,landed,1,0,0,0.355943,1.607737,0.168103,0.185938
8916,199.5226,810,landed,1,0,0,0.183774,1.864215,0.168069,0.226276
8917,-48.6041,164,crash,0,1,0,0.881448,1.842332,0.168036,0.284549
8918,177.5603,712,landed,1,0,0,0.060343,0.566098,0.168002,0.280395
8919,-49.1992,163,crash,0,1,0,0.907624,1.958122,0.167969,0.24925
8920,197.3111,741,landed,1,0,0,0.168002,1.571086,0.167935,0.304752
8921,-40.8805,185,crash,0,1,0,0.511211,1.394614,0.167901,0.200903
8922,216.8102,444,landed,1,0,0,0.55364,2.299717,0.167868,0.266828
8923,193.7204,443,landed,1,0,0,0.231944,1.338975,0.167834,0.15467
8924,-59.291,155,crash,0,1,0,0.096252,0.343465,0.167801,0.420237
8925,184.0896,570,landed,1,0,0,0.119247,0.891318,0.167767,0.323452
8926,171.7901,249,landed,1,0,0,0.050592,0.246365,0.167734,0.177605
8927,-40.2171,170,crash,0,1,0,0.719621,1.690393,0.1677,0.1921
8928,-64.0644,160,crash,0,1,0,0.112238,0.293373,0.167666,0.382748
8929,195.1919,969,landed,1,0,0,0.121458,1.331642,0.167633,0.288166
8930,-46.7361,167,crash,0,1,0,0.578878,1.631997,0.167599,0.469755
8931,-49.1639,166,crash,0,1,0,0.289837,0.718361,0.167566,0.449573
8932,188.1879,546,landed,1,0,0,0.268712,1.374726,0.167532,0.333078
8933,-65.8592,158,crash,0,1,0,0.081298,0.305224,0.167499,0.398671
8934,212.2117,999,landed,1,0,0,0.251612,2.155281,0.167465,0.26225
8935,-39.9771,186,crash,0,1,0,0.967029,2.055053,0.167432,0.261491
8936,178.8132,423,landed,1,0,0,0.132374,0.895468,0.167398,0.351517
8937,-51.5289,164,crash,0,1,0,0.6341,1.534155,0.167365,0.354213
8938,-63.9886,173,crash,0,1,0,0.172259,0.660684,0.167331,0.209928
8939,-51.4196,172,crash,0,1,0,0.453456,1.372718,0.167298,0.298508
8940,-62.0851,163,crash,0,1,0,0.20844,0.852268,0.167265,0.250228
8941,-44.7512,181,crash,0,1,0,0.93133,1.908391,0.167231,0.299655
8942,-47.3717,178,crash,0,1,0,0.534927,1.22926,0.167198,0.24818
8943,-50.6187,168,crash,0,1,0,0.609013,1.358308,0.167164,0.453978
8944,-43.2973,174,crash,0,1,0,0.646691,1.637952,0.167131,0.331009
8945,-42.0336,176,crash,0,1,0,0.766874,1.720241,0.167097,0.100747
8946,210.5395,314,landed,1,0,0,0.559986,1.723265,0.167064,0.294961
8947,-44.5471,179,crash,0,1,0,0.689542,1.685204,0.16703,0.239202
8948,169.654,305,landed,1,0,0,0.072405,0.377036,0.166997,0.301862
8949,-60.4261,169,crash,0,1,0,0.265778,0.727258,0.166964,0.392721
8950,-49.347,168,crash,0,1,0,0.315619,0.957701,0.16693,0.327105
8951,202.8071,311,landed,1,0,0,0.348181,1.175836,0.166897,0.333465
8952,173.0557,322,landed,1,0,0,0.090083,0.677432,0.166864,0.374839
8953,-48.116,166,crash,0,1,0,0.617742,1.574821,0.16683,0.354524
8954,210.2845,329,landed,1,0,0,0.458642,1.676059,0.166797,0.366736
8955,209.2858,657,landed,1,0,0,0.297209,1.816813,0.166763,0.263147
8956,-45.1667,180,crash,0,1,0,0.449775,1.222206,0.16673,0.402458
8957,215.0526,718,landed,1,0,0,0.252376,1.858558,0.166697,0.243028
8958,166.8612,457,landed,1,0,0,0.039353,0.252296,0.166663,0.406692
8959,191.7556,368,landed,1,0,0,0.234601,1.210713,0.16663,0.504978
8960,171.4073,639,landed,1,0,0,0.056662,0.59551,0.166597,0.361034
8961,-44.0882,170,crash,0,1,0,0.574811,1.472187,0.166563,0.306017
8962,174.2148,466,landed,1,0,0,0.092811,0.56532,0.16653,0.371192
8963,-47.3951,169,crash,0,1,0,0.399393,1.210156,0.166497,0.316323
8964,209.6211,490,landed,1,0,0,0.425893,1.818846,0.166463,0.266214
8965,216.7135,403,landed,1,0,0,0.586686,2.087879,0.16643,0.337873
8966,27.4766,1000,timeout,0,0,1,0.19058,1.489811,0.166397,0.339218
8967,23.9825,1000,timeout,0,0,1,0.268407,2.265933,0.166364,0.312443
8968,168.8559,696,landed,1,0,0,0.016032,0.16212,0.16633,0.330695
8969,168.5435,898,landed,1,0,0,0.048262,0.781011,0.166297,0.29084
8970,-52.2453,174,crash,0,1,0,0.322855,0.850059,0.166264,0.188104
8971,215.5899,606,landed,1,0,0,0.422707,2.055618,0.166231,0.273324
8972,220.2491,854,landed,1,0,0,0.235784,1.519233,0.166197,0.288063
8973,-17.5256,794,crash,0,1,0,0.366818,2.292254,0.166164,0.334833
8974,-47.6416,163,crash,0,1,0,0.651142,1.605728,0.166131,0.302138
8975,-39.5719,181,crash,0,1,0,0.516621,1.325509,0.166098,0.191295
8976,-49.5193,174,crash,0,1,0,0.293671,0.695063,0.166064,0.386301
8977,179.7442,303,landed,1,0,0,0.129679,0.421284,0.166031,0.360956
8978,196.9206,462,landed,1,0,0,0.245661,1.526775,0.165998,0.493274
8979,-61.2164,154,crash,0,1,0,0.058204,0.16997,0.165965,0.347023
8980,-12.8286,1000,timeout,0,0,1,0.085164,1.224252,0.165932,0.403766
8981,162.0283,903,landed,1,0,0,0.040245,0.373376,0.165898,0.334699
8982,-54.5452,158,crash,0,1,0,0.188727,0.744584,0.165865,0.464093
8983,-56.2784,170,crash,0,1,0,0.317929,0.888596,0.165832,0.280693
8984,-45.655,180,crash,0,1,0,0.544284,1.338506,0.165799,0.483547
8985,-62.0107,165,crash,0,1,0,0.124638,0.401524,0.165766,0.319379
8986,-45.745,178,crash,0,1,0,0.436291,1.297476,0.165733,0.251002
8987,171.2626,352,landed,1,0,0,0.050146,0.240583,0.165699,0.458742
8988,-45.4288,169,crash,0,1,0,0.658265,1.745179,0.165666,0.383084
8989,-55.0547,161,crash,0,1,0,0.090954,0.299339,0.165633,0.283714
8990,175.2582,233,landed,1,0,0,0.112742,0.458167,0.1656,0.518305
8991,-47.7736,166,crash,0,1,0,0.487013,1.236086,0.165567,0.125738
8992,-46.0659,180,crash,0,1,0,0.381089,1.196581,0.165534,0.290462
8993,-44.9944,174,crash,0,1,0,1.089111,1.829826,0.165501,0.234184
8994,-30.9524,1000,timeout,0,0,1,0.019469,0.463477,0.165468,0.303351
8995,207.3552,359,landed,1,0,0,0.559253,1.891681,0.165435,0.348955
8996,215.414,474,landed,1,0,0,0.41619,1.877585,0.165401,0.25102
8997,214.843,625,landed,1,0,0,0.388727,2.04562,0.165368,0.375819
8998,165.6101,722,landed,1,0,0,0.03237,0.564452,0.165335,0.398179
8999,-48.2272,174,crash,0,1,0,0.845652,1.743927,0.165302,0.479584
9000,-36.1549,183,crash,0,1,0,0.947855,1.701414,0.165269,0.369515
9001,174.1257,227,landed,1,0,0,0.039535,0.159688,0.165236,0.191937
9002,191.9461,310,landed,1,0,0,0.264088,1.220052,0.165203,0.223144
9003,-47.3437,174,crash,0,1,0,1.027765,1.923085,0.16517,0.252768
9004,-42.1434,183,crash,0,1,0,0.516395,1.304787,0.165137,0.408659
9005,208.2194,328,landed,1,0,0,0.421931,1.627705,0.165104,0.357953
9006,-48.8791,164,crash,0,1,0,0.435997,1.314374,0.165071,0.25226
9007,-41.754,179,crash,0,1,0,0.508858,1.305787,0.165038,0.396719
9008,-42.0637,181,crash,0,1,0,0.612258,1.452225,0.165005,0.424778
9009,-39.6687,181,crash,0,1,0,0.629648,1.563664,0.164972,0.271669
9010,173.5003,643,landed,1,0,0,0.022508,0.230583,0.164939,0.37179
9011,-44.364,178,crash,0,1,0,0.676623,1.605605,0.164906,0.342419
9012,-41.6079,181,crash,0,1,0,0.72552,1.715681,0.164873,0.350823
9013,177.2436,543,landed,1,0,0,0.11184,1.176454,0.16484,0.275022
9014,-48.7293,168,crash,0,1,0,0.466466,1.356318,0.164807,0.394925
9015,171.0311,427,landed,1,0,0,0.042887,0.26109,0.164774,0.231912
9016,-44.2078,183,crash,0,1,0,0.442302,1.370194,0.164741,0.138951
9017,195.1298,606,landed,1,0,0,0.150766,1.36257,0.164708,0.282691
9018,212.713,392,landed,1,0,0,0.395008,1.667669,0.164675,0.384889
9019,173.202,265,landed,1,0,0,0.168453,0.870132,0.164642,0.417439
9020,-33.3682,198,crash,0,1,0,0.770601,1.650427,0.164609,0.276154
9021,170.8785,407,landed,1,0,0,0.027937,0.232221,0.164576,0.214609
9022,177.31,445,landed,1,0,0,0.080531,0.684599,0.164543,0.201898
9023,201.1155,726,landed,1,0,0,0.208782,1.69439,0.164511,0.265466
9024,169.124,294,landed,1,0,0,0.035497,0.196495,0.164478,0.454457
9025,-29.5965,192,crash,0,1,0,0.784115,1.746978,0.164445,0.29043
9026,-51.7667,175,crash,0,1,0,0.242666,0.798495,0.164412,0.358933
9027,200.5303,368,landed,1,0,0,0.366466,1.718333,0.164379,0.288072
9028,175.8389,762,landed,1,0,0,0.048263,0.445117,0.164346,0.366281
9029,209.2018,400,landed,1,0,0,0.359465,1.45701,0.164313,0.384908
9030,-59.1642,156,crash,0,1,0,0.048316,0.223729,0.16428,0.315243
9031,-49.6873,163,crash,0,1,0,0.47774,1.20107,0.164248,0.289331
9032,201.0991,361,landed,1,0,0,0.382289,1.684947,0.164215,0.356989
9033,207.0317,398,landed,1,0,0,0.43401,1.529624,0.164182,0.280378
9034,-34.9821,190,crash,0,1,0,0.71931,1.546431,0.164149,0.248673
9035,-46.1251,177,crash,0,1,0,0.233968,0.888143,0.164116,0.141757
9036,-40.0315,181,crash,0,1,0,0.4823,1.350923,0.164083,0.242669
9037,-42.8181,171,crash,0,1,0,0.442814,1.372084,0.164051,0.288314
9038,-56.6441,152,crash,0,1,0,0.089779,0.213193,0.164018,0.261665
9039,203.8417,491,landed,1,0,0,0.238995,1.485965,0.163985,0.188929
9040,-49.5325,173,crash,0,1,0,0.220934,0.71649,0.163952,0.462339
9041,193.1289,288,landed,1,0,0,0.325101,1.386842,0.163919,0.222525
9042,-44.7181,178,crash,0,1,0,0.897033,1.706481,0.163887,0.206293
9043,212.3271,490,landed,1,0,0,0.309937,1.745341,0.163854,0.256516
9044,-48.421,173,crash,0,1,0,0.288759,0.737468,0.163821,0.417739
9045,167.655,503,landed,1,0,0,0.036983,0.249156,0.163788,0.325483
9046,169.3215,971,landed,1,0,0,0.028209,0.30712,0.163755,0.342283
9047,-31.4198,203,crash,0,1,0,0.593056,1.364201,0.163723,0.167083
9048,-48.1994,173,crash,0,1,0,0.464936,1.308655,0.16369,0.361244
9049,-42.7713,184,crash,0,1,0,0.656696,1.41759,0.163657,0.25417
9050,166.6993,755,landed,1,0,0,0.051401,0.772633,0.163625,0.375864
9051,173.079,687,landed,1,0,0,0.040942,0.562113,0.163592,0.312967
9052,-36.2152,196,crash,0,1,0,1.143536,2.284,0.163559,0.234465
9053,-45.3825,179,crash,0,1,0,0.382382,1.243216,0.163526,0.572133
9054,-52.1902,1000,timeout,0,0,1,0.031772,0.393865,0.163494,0.311047
9055,202.8459,336,landed,1,0,0,0.314387,1.307504,0.163461,0.468443
9056,-38.9516,184,crash,0,1,0,0.524506,1.402526,0.163428,0.292067
9057,206.9207,438,landed,1,0,0,0.425295,1.786118,0.163396,0.353594
9058,-37.8819,189,crash,0,1,0,1.219642,2.380228,0.163363,0.44982
9059,-44.7348,177,crash,0,1,0,0.780785,1.640002,0.16333,0.418392
9060,204.7434,526,landed,1,0,0,0.307307,1.599703,0.163298,0.260273
9061,170.6639,237,landed,1,0,0,0.063206,0.295631,0.163265,0.271675
9062,178.348,239,landed,1,0,0,0.169188,0.7469,0.163232,0.502948
9063,171.6192,270,landed,1,0,0,0.093305,0.366307,0.1632,0.372027
9064,201.1287,768,landed,1,0,0,0.214277,1.64631,0.163167,0.249171
9065,180.3964,284,landed,1,0,0,0.130258,0.776547,0.163134,0.36959
9066,-9.0836,1000,timeout,0,0,1,0.215299,1.800042,0.163102,0.379799
9067,172.8095,347,landed,1,0,0,0.04178,0.30023,0.163069,0.633979
9068,-59.961,155,crash,0,1,0,0.059032,0.224558,0.163036,0.418159
9069,179.2337,597,landed,1,0,0,0.066493,0.516129,0.163004,0.471687
9070,-35.1769,183,crash,0,1,0,0.928947,1.821258,0.162971,0.292662
9071,-54.7141,174,crash,0,1,0,1.141937,2.07051,0.162939,0.380386
9072,195.6879,285,landed,1,0,0,0.317713,1.373846,0.162906,0.293633
9073,168.1511,595,landed,1,0,0,0.039649,0.492882,0.162873,0.261744
9074,-57.9881,160,crash,0,1,0,0.162539,0.733592,0.162841,0.252689
9075,-45.412,172,crash,0,1,0,0.53841,1.543703,0.162808,0.573712
9076,-54.4381,216,crash,0,1,0,1.027104,2.212839,0.162776,0.200454
9077,171.3552,262,landed,1,0,0,0.038408,0.166369,0.162743,0.431485
9078,-41.2643,174,crash,0,1,0,0.5399,1.54224,0.162711,0.181558
9079,202.037,504,landed,1,0,0,0.332139,1.555376,0.162678,0.437338
9080,205.6723,395,landed,1,0,0,0.302653,1.477433,0.162646,0.390958
9081,174.0313,324,landed,1,0,0,0.066994,0.594208,0.162613,0.404306
9082,-37.0624,188,crash,0,1,0,0.688332,1.588056,0.162581,0.274212
9083,-0.3574,1000,timeout,0,0,1,0.162913,1.619391,0.162548,0.329795
9084,-46.8028,182,crash,0,1,0,0.348823,1.364651,0.162516,0.298837
9085,173.5965,753,landed,1,0,0,0.07606,0.916477,0.162483,0.418717
9086,-18.636,1000,timeout,0,0,1,0.082774,1.376744,0.162451,0.3363
9087,177.3003,243,landed,1,0,0,0.098528,0.449894,0.162418,0.359455
9088,-46.0286,182,crash,0,1,0,0.395132,1.422625,0.162386,0.325914
9089,-51.4397,171,crash,0,1,0,0.740514,1.667493,0.162353,0.169795
9090,-41.8846,190,crash,0,1,0,0.426006,1.353773,0.162321,0.273931
9091,205.3837,514,landed,1,0,0,0.262987,1.561153,0.162288,0.258014
9092,-45.7703,179,crash,0,1,0,0.323989,0.936636,0.162256,0.278741
9093,174.1575,234,landed,1,0,0,0.039188,0.238998,0.162223,0.328498
9094,172.6038,605,landed,1,0,0,0.055982,0.445256,0.162191,0.364164
9095,-41.3416,181,crash,0,1,0,1.156685,2.201697,0.162158,0.137446
9096,203.7471,480,landed,1,0,0,0.378478,1.71026,0.162126,0.263341
9097,-54.5421,175,crash,0,1,0,0.16948,0.563165,0.162093,0.375338
9098,-38.3666,188,crash,0,1,0,0.526938,1.488453,0.162061,0.208939
9099,205.9373,550,landed,1,0,0,0.303659,1.615692,0.162029,0.297725
9100,-50.4012,164,crash,0,1,0,0.37633,1.105705,0.161996,0.174321
9101,-44.124,172,crash,0,1,0,0.663762,1.532934,0.161964,0.179781
9102,172.2403,242,landed,1,0,0,0.02686,0.142404,0.161931,0.293043
9103,205.0301,609,landed,1,0,0,0.233063,1.634576,0.161899,0.18027
9104,198.2992,606,landed,1,0,0,0.278299,1.769326,0.161867,0.330585
9105,171.8054,324,landed,1,0,0,0.031194,0.159411,0.161834,0.226319
9106,203.3025,313,landed,1,0,0,0.397878,1.563664,0.161802,0.361534
9107,203.5235,363,landed,1,0,0,0.40428,1.618161,0.16177,0.29629
9108,-48.637,170,crash,0,1,0,0.669691,1.633503,0.161737,0.443386
9109,176.0404,241,landed,1,0,0,0.081344,0.362571,0.161705,0.264029
9110,-32.4129,189,crash,0,1,0,0.517135,1.543795,0.161673,0.418208
9111,-55.4852,163,crash,0,1,0,0.20104,0.667799,0.16164,0.334138
9112,-54.3046,175,crash,0,1,0,0.222327,0.758292,0.161608,0.347668
9113,173.9572,327,landed,1,0,0,0.052955,0.3703,0.161576,0.304454
9114,205.5173,631,landed,1,0,0,0.225351,1.535439,0.161543,0.49517
9115,169.1143,513,landed,1,0,0,0.031103,0.210163,0.161511,0.346729
9116,197.4021,649,landed,1,0,0,0.188702,1.571086,0.161479,0.314384
9117,176.6314,320,landed,1,0,0,0.162277,0.887436,0.161446,0.334068
9118,209.8996,422,landed,1,0,0,0.348682,1.624757,0.161414,0.190746
9119,-52.9683,176,crash,0,1,0,0.191031,0.623602,0.161382,0.217947
9120,197.0556,797,landed,1,0,0,0.222245,1.690155,0.16135,0.419027
9121,170.7296,385,landed,1,0,0,0.0638,0.344239,0.161317,0.294039
9122,173.2233,381,landed,1,0,0,0.055412,0.522805,0.161285,0.354735
9123,-42.2785,194,crash,0,1,0,1.064576,1.958377,0.161253,0.351883
9124,-46.8769,176,crash,0,1,0,0.985057,1.899972,0.16122,0.386185
9125,-46.815,178,crash,0,1,0,0.388427,1.257336,0.161188,0.274686
9126,-48.1883,171,crash,0,1,0,0.356466,1.176454,0.161156,0.41451
9127,-27.069,1000,timeout,0,0,1,0.066134,1.011679,0.161124,0.275832
9128,-41.6035,190,crash,0,1,0,1.123762,2.001466,0.161092,0.355297
9129,-37.3732,182,crash,0,1,0,0.78455,1.67831,0.161059,0.340829
9130,-45.512,184,crash,0,1,0,0.429188,1.422697,0.161027,0.415226
9131,-46.8301,168,crash,0,1,0,0.471531,1.269319,0.160995,0.345277
9132,195.3859,419,landed,1,0,0,0.227247,1.288634,0.160963,0.432068
9133,198.437,290,landed,1,0,0,0.305329,1.000053,0.16093,0.17547
9134,-37.1154,182,crash,0,1,0,0.844266,1.609377,0.160898,0.399439
9135,-45.2186,168,crash,0,1,0,0.699596,1.548231,0.160866,0.133768
9136,-41.5387,178,crash,0,1,0,0.35263,1.024841,0.160834,0.255875
9137,170.4297,864,landed,1,0,0,0.022972,0.320438,0.160802,0.333494
9138,171.0873,250,landed,1,0,0,0.046585,0.33555,0.16077,0.489872
9139,204.1454,375,landed,1,0,0,0.431109,1.741234,0.160737,0.168187
9140,169.7091,729,landed,1,0,0,0.022096,0.249276,0.160705,0.353464
9141,196.9629,700,landed,1,0,0,0.161364,1.531015,0.160673,0.387452
9142,171.8823,424,landed,1,0,0,0.044382,0.249688,0.160641,0.438652
9143,175.9008,377,landed,1,0,0,0.065807,0.602839,0.160609,0.399915
9144,195.8757,286,landed,1,0,0,0.23694,0.94661,0.160577,0.439778
9145,-36.1563,182,crash,0,1,0,0.647364,1.478123,0.160545,0.609068
9146,-37.1989,181,crash,0,1,0,0.537048,1.624348,0.160513,0.454783
9147,-54.2747,173,crash,0,1,0,0.190085,0.71854,0.16048,0.334206
9148,-45.9172,164,crash,0,1,0,0.558241,1.492949,0.160448,0.59934
9149,204.1111,316,landed,1,0,0,0.43833,1.525436,0.160416,0.372145
9150,-45.5992,174,crash,0,1,0,0.553607,1.289687,0.160384,0.481589
9151,-39.0527,184,crash,0,1,0,0.891762,1.821963,0.160352,0.567766
9152,212.2103,334,landed,1,0,0,0.558443,1.739212,0.16032,0.377077
