Episodio,Reward Direita,Reward Esquerda,Passos
1358,83.34722019053,69.25706113437974,1726
1359,10.839583333333334,9.897916666666669,237
1360,26.401209213887157,49.71607127830706,779
1361,21.853374451227527,42.94468150507545,740
1362,9.34916666666667,8.64097222222222,209
1363,163.8762367086259,161.5704857237162,3466
1364,10.038055555555557,8.914861111111115,218
1365,73.79010898355608,49.64735428088895,1432
1366,60.24366619411863,77.75287406305668,1592
1367,10.295399127570048,36.93811858320592,522
1368,51.4559634580673,66.50748135682902,1210
1369,62.3050347731435,28.32003477340305,1073
1370,8.95388888888889,7.790416666666662,197
1371,9.84083333333334,8.620972222222216,213
1372,42.87279440858181,17.450023044830445,716
1373,43.75042200469717,17.068718634473377,710
1374,8.54934297970709,29.18070278004737,466
1375,8.589602576433716,37.547106867200625,185
1376,7.823750000000006,6.959444444444447,167
1377,9.775694444444447,8.964722222222226,216
1378,33.76806172667564,9.184399015985136,487
1379,9.917777777777777,8.996388888888893,209
1380,76.97636753185998,52.11675581635238,1399
1381,47.38638393559858,22.154823123189736,787
1382,54.89359459206438,65.50889519075349,1274
1383,47.231254509613535,21.797538526689088,756
1384,43.896657878839655,19.90497386007616,695
1385,107.84373699536698,77.19007579923272,2000
1386,107.34688775088425,82.15593342894864,2000
1387,9.673750000000007,9.952361111111115,221
1388,75.94247265530082,52.33620283821891,1348
1389,9.148749999999998,8.700833333333332,197
1390,102.29642646402164,113.9071394095422,2436
1391,10.167777777777768,10.071111111111106,220
1392,36.42767586135179,57.8577224802977,1004
1393,41.905672895273355,18.068412540458066,705
1394,10.03638888888889,9.084027777777775,222
1395,35.16535002776156,8.428696613912047,517
1396,19.021516508319618,8.907960271703852,197
1397,20.73533555292782,10.956057749580623,242
1398,31.50836796931685,51.266648624545255,928
1399,39.2416447807207,32.38497811405407,491
1400,37.74408639084136,10.562391055836976,547
1401,8.934029098331797,18.796390209442915,206
1402,32.2874585061087,7.597950799713891,435
1403,9.858333333333333,9.474166666666664,227
1404,9.495833333333335,9.143750000000004,210
1405,38.22345300365534,61.83009118662993,1046
1406,22.037450095352877,39.51780822991269,688
1407,42.469575528623736,18.86915720968205,772
1408,45.363676001842954,25.19221082205984,816
1409,39.29885767985699,11.984084706686552,613
1410,34.1745968632413,7.873521243121926,459
1411,10.378472222222218,10.719583333333333,237
1412,88.92024627197851,58.39846390062669,1622
1413,11.074716985458485,34.023589510704426,460
1414,38.24206182572267,11.154324382105456,557
1415,10.000234899068246,32.83945969164355,437
1416,7.847083333333329,6.933194444444445,164
1417,24.875433256816976,42.94142478150988,765
1418,8.474336791020388,31.254341830366897,476
1419,10.936908604771867,30.7560249084188,454
1420,9.841944444444447,9.322916666666663,217
1421,34.028306066273416,5.425246613015867,427
1422,40.41545412257338,9.79302777071514,587
1423,10.295694444444443,9.687777777777777,226
1424,70.50596308020076,31.020039484121654,1208
1425,37.97040317359017,55.02148097192681,1152
1426,39.790106262829795,9.51627933202428,606
1427,43.51169532434615,16.34379700801106,684
1428,32.98886389155078,5.430401273179237,448
1429,36.076904507555994,8.348534887998913,539
1430,10.484722222222219,10.305138888888887,232
1431,79.48930528784152,53.53665546370337,1602
1432,59.701029222642205,28.933122452145692,954
1433,8.592083333333333,7.392499999999999,185
1434,9.432083333333333,9.232083333333335,222
1435,68.77261884910878,47.65575883157526,1358
1436,34.47560123011037,7.758805066614929,491
1437,8.341000856498527,31.77798125989349,513
1438,9.512083333333331,7.342361111111111,208
1439,9.061805555555559,9.109861111111112,213
1440,54.794649829620305,31.232256174844856,994
1441,38.1960840243306,10.190134585432931,568
1442,7.331399739254641,31.799179043176007,454
1443,33.51281252747601,8.57633659096076,465
1444,8.312672357198702,17.14882257187066,173
1445,57.07941841759127,30.3978093923819,1049
1446,121.49667767783104,99.70442575342584,2488
1447,78.41401864576865,79.46578791868241,1704
1448,7.804861111111115,6.3352777777777805,167
1449,10.962361525691348,36.3072777794643,568
1450,47.1420644167178,31.135870699008812,949
1451,11.70030288065326,38.95905288065326,592
1452,8.11643579949431,33.61861347060449,481
1453,74.90892855432995,102.06280453191481,1978
1454,15.78002480542604,40.064734608086546,659
1455,48.194440035215436,28.42709883472332,769
1456,14.598880155273095,38.50921661582629,594
1457,9.098333333333327,8.970416666666665,200
1458,24.882924372100344,45.300621334065724,799
1459,9.060153959177637,32.50759908248885,508
1460,10.127916666666664,11.39861111111111,240
1461,107.4338883083451,84.01172428842992,2102
1462,10.20347222222223,10.261666666666665,241
1463,11.240416666666667,11.398472222222225,251
1464,10.050833333333326,10.03597222222222,235
1465,33.86362063517869,9.24841986914555,497
1466,9.42166666666667,10.237777777777776,216
1467,36.66152776604055,12.787545923864462,573
1468,35.19247009845287,11.265375730154584,486
1469,31.814372155384625,7.694231944287109,444
1470,58.15218599893417,35.937611444172354,1002
1471,11.552405364374046,36.35094804580502,560
1472,61.93095413108803,40.97024117355587,1056
1473,51.704260448552006,22.487472868123646,698
1474,14.160143985125309,40.87826596049035,637
1475,7.608925417441306,30.82213324596276,468
1476,43.144631342695504,18.43526829704119,713
1477,10.001944444444447,10.189027777777778,225
1478,30.141733966077517,50.5344674225722,895
1479,11.302944145703682,38.64787056634241,566
1480,40.0305537453901,70.66867450600698,1207
1481,144.7721007397587,131.1165472174397,2938
1482,32.08956154359137,9.418899232001705,436
1483,9.756250000000007,10.169861111111116,216
1484,32.278667964498,9.82903086321009,457
1485,44.70862106034939,25.530681105567954,773
1486,36.055616919756,59.812930861948644,1054
1487,25.307664956399506,46.824775621003795,781
1488,19.83797027021478,10.205517816107255,219
1489,9.796805555555558,10.328055555555549,235
1490,10.564027777777778,10.479861111111115,242
1491,10.216944444444449,9.785000000000004,238
1492,75.63274685836072,59.559167436076,1519
1493,8.925138888888887,9.19833333333334,194
1494,9.833611111111104,9.135972222222222,212
1495,10.155416666666664,10.960694444444439,234
1496,73.74810372257211,100.64985857678573,1954
1497,10.85513888888889,10.319444444444443,237
1498,40.307879579597554,14.638804475443948,634
1499,11.48902052618893,37.730820244913495,536
1500,108.66298134560634,79.76972311389453,1885
1501,100.18270373067463,121.68343542101431,2284
1502,18.80533958937951,35.673186468039134,462
1503,12.034192313854266,35.08639225675294,488
1504,31.8222666859196,9.137499232715538,469
1505,9.575138888888883,9.61097222222222,216
1506,77.55266624984635,8.376694027624064,187
1507,9.937638888888891,10.489027777777775,240
1508,22.94131436625011,45.590686101918585,737
1509,20.134085814877025,9.760058037099249,225
1510,10.602916666666665,10.709861111111115,231
1511,9.67986111111112,10.012083333333333,220
1512,166.79494382960218,26.653416051824443,464
1513,32.81539010543886,8.89317460026013,472
1514,35.745418500066705,10.467385867430632,541
1515,33.30335635989451,9.84914528948907,493
1516,10.307500000000003,10.203611111111107,233
1517,204.380443210513,72.57273226364589,1643
1518,67.35212716699151,40.54190142526646,1279
1519,9.460972222222217,9.21875000000001,215
1520,29.93440401254102,8.048292901429907,439
1521,36.861117405378586,13.222431432653043,560
1522,9.90513888888889,9.722222222222225,237
1523,34.27158509695044,6.805839201313699,442
1524,33.09106348541066,8.228510645286226,486
1525,35.63797951823988,10.375193095310888,543
1526,34.48483781362557,10.727331724076063,480
1527,58.17948676233422,31.995042250359013,1116
1528,9.259861111111112,9.072500000000007,208
1529,9.539444444444449,9.276805555555558,211
1530,10.789166666666656,10.162500000000001,250
1531,34.4360417680757,9.775974378674174,500
1532,38.533848636957444,11.077853698209049,581
1533,10.087777777777779,9.346944444444448,231
1534,10.205277777777779,9.783194444444455,234
1535,18.716506389204884,8.513865406873975,191
1536,10.382638888888886,9.98444444444445,255
1537,35.90783021208159,61.51794859023175,1057
1538,32.27261597285251,7.592185443347258,459
1539,10.842777777777775,10.930416666666668,245
1540,9.223055555555561,9.007083333333334,206
1541,10.365833333333338,10.085833333333326,232
1542,30.9309214179796,7.471474830231138,436
1543,8.994444444444442,7.845555555555557,199
1544,35.47390677696546,49.12943245929575,1090
1545,26.25625716495548,44.44749369618904,752
1546,33.779346399571054,8.09976988476369,450
1547,37.25103265039088,9.735998793475828,555
1548,196.14472562534473,153.05653761015705,3583
1549,50.136920973808756,29.56318465685572,900
1550,50.79185320558334,25.9436047451235,890
1551,31.13545631719662,50.37595435389094,918
1552,38.83731306014807,12.196878411096348,573
1553,129.2992542643513,122.05776092084744,2530
1554,39.6327213663757,20.17466231990146,690
1555,25.756048578820348,46.48298420615609,702
1556,9.363888888888889,9.514027777777775,228
1557,84.47741136918879,56.8341833832412,1527
1558,193.6589545283494,208.22639353894712,4233
1559,78.94143907701933,102.60326862589606,1843
1560,10.128611111111114,9.92958333333334,223
1561,11.120972222222228,11.58583333333333,256
1562,9.556111111111111,9.020555555555555,212
1563,62.210230220420875,35.30301651746321,973
1564,9.478333333333335,9.32027777777778,206
1565,61.921877261322294,32.039537726229824,974
1566,86.7623999275258,63.80187185058481,1508
1567,9.590315150078348,19.96892626118946,222
1568,72.7333018896609,46.35213003172595,1262
1569,114.56701013624183,83.46335622198993,2191
1570,177.44618314327832,117.71834550441424,2010
1571,100.23333681523653,74.22969342521456,1829
1572,11.19777777777778,10.643472222222224,243
1573,33.310384480557566,9.924858413226652,469
1574,59.7187705700684,83.01526665329251,1616
1575,97.78061599311808,113.39141061288811,2271
1576,37.40290877412019,66.74629591307873,1053
1577,9.947361111111114,9.804305555555558,226
1578,31.81798118977465,7.694622906412722,428
1579,9.475277777777782,9.052777777777775,210
1580,80.21826842030434,93.99260599756067,2042
1581,49.260461933289974,27.931264331277845,870
1582,8.258912085622711,18.596828752289376,194
1583,9.335606454950291,30.66424827590899,483
1584,34.38302523540379,11.18435633386682,490
1585,10.747638888888902,10.34277777777777,241
1586,121.91998516959762,143.64569059262163,2928
1587,8.313750000000004,8.788194444444443,188
1588,32.690309326546654,50.83458468332961,1035
1589,46.866979052958776,22.0028587529768,774
1590,50.42389202886489,73.33414218333417,1278
1591,9.749861111111123,9.83791666666667,233
1592,57.819453118813826,31.202550998157975,948
1593,73.32079988859886,49.76545522234604,1301
1594,8.727361111111108,8.990416666666672,211
1595,9.570555555555567,10.020555555555557,224
1596,113.38162838084736,96.78604010653252,2130
1597,8.311944444444446,9.377499999999996,211
1598,37.42341356351571,12.394507771965403,552
1599,51.849547582652505,74.55662458561255,1385
1600,48.44089906071377,28.22317427071488,856
1601,119.30120021397227,98.18295127368263,2101
1602,9.496040639440283,34.78345413084757,478
1603,71.76682904954576,50.5485070146308,1315
1604,10.177916666666665,10.568333333333337,239
1605,41.54495172001071,15.899315136797584,663
1606,35.17364245494963,13.09364505732763,524
1607,37.737257495757525,60.924606853176144,1118
1608,10.517077812970216,33.93484833407731,548
1609,28.43993695676199,48.716878358224136,877
1610,44.182157661309475,23.810524053072495,750
1611,9.113055555555556,8.676527777777777,197
1612,7.0280382698298265,32.697080091882945,429
1613,10.023175199113915,34.95016466259058,536
1614,65.8794679563458,93.80629135014523,1699
1615,45.919026545696624,27.631294534031603,744
1616,13.66130111950765,39.06796157766707,570
1617,9.635926490608286,33.089589219976496,443
1618,114.30946575227637,113.80309356277746,2174
1619,50.05303891785351,70.77374236099391,1276
1620,52.122879819275894,31.563910994143257,942
1621,35.30403815802386,9.3838962429577,465
1622,131.63871636235032,143.8751236542662,2763
1623,35.09203723381423,53.485491804520215,1031
1624,100.31624721790345,64.0979269138972,1648
1625,12.51699088637579,35.686924217714406,551
1626,7.709038987830558,33.86901900664138,491
1627,32.73611588619592,5.989176046780409,460
1628,36.75165085254433,11.622199213297481,499
1629,26.769225601454856,45.81961750463532,854
1630,9.414112742841573,32.27574976995175,469
1631,10.201666666666659,9.410416666666666,216
1632,44.287030294951535,50.458834842548114,925
1633,10.67597222222223,11.194027777777784,253
1634,46.19169223753754,26.150314023655298,735
1635,123.56435638584176,106.36744258817778,2583
1636,30.602808397309026,49.017337939787154,916
1637,49.64906234358422,70.33068379557984,1266
1638,48.404471082401194,26.55526663478367,740
1639,56.56392004433236,31.29751875075145,971
1640,38.87282693417634,13.413352024329846,537
1641,34.27201967192588,9.873328849677732,509
1642,34.72934983846322,56.832588556266174,1014
1643,24.681226640059805,45.995579930067265,731
1644,75.89968455595636,52.17998080856321,1429
1645,36.60283872474988,58.08548844682615,1046
1646,10.16416666666667,11.073750000000002,248
1647,37.70752461990119,64.95868107782547,1150
1648,9.119393508442608,32.306152011251136,458
1649,189.41253549167328,39.96301166272323,843
1650,58.52264706357292,37.338981746566375,1051
1651,8.394134125744444,31.828915579675677,487
1652,165.81544030320651,141.5919281939281,3353
1653,35.464324659423056,21.14300624949988,490
1654,8.653832823001968,18.514666156335302,194
1655,33.456674973481526,56.61802284366643,1077
1656,23.299936741896392,45.64679641168756,765
1657,33.977679900744874,60.52708294116883,1054
1658,68.02001749407076,89.81547177555956,1788
1659,24.441382645122662,44.99259004873141,801
1660,9.540833333333339,9.162916666666655,214
1661,26.86357342966975,47.67311946127917,824
1662,10.444027777777782,9.705277777777777,233
1663,10.124444444444435,10.34083333333334,236
1664,88.58261520059985,116.95431299575657,2040
1665,54.9675285662229,38.77701813945733,1041
1666,41.31013160872011,13.605873978825278,650
1667,43.98262529967421,25.740353666316366,718
1668,105.60468813975592,87.6122371204389,2161
1669,40.983693013205084,16.59656324630489,648
1670,54.17816025765974,76.36297819618242,1489
1671,148.42059681058282,132.54964524009458,3151
1672,10.087777777777784,10.266944444444452,225
1673,10.026666666666666,10.671805555555556,236
1674,183.3961963348863,159.07788441110313,3686
1675,9.395768584509614,34.15239672033196,484
1676,10.390555555555549,10.964027777777781,238
1677,67.24409712515242,46.68449223259742,1320
1678,26.259614370122883,48.230732531526925,830
1679,95.7806199759361,102.92389993337027,1899
1680,10.321666666666664,10.889444444444441,233
1681,83.34409830585663,112.81596654060785,2099
1682,55.99844970034795,40.04484425374039,1043
1683,10.842222222222215,10.129444444444434,244
1684,190.3769952853334,69.82643452177943,1750
1685,8.829702657733076,31.736015831273036,481
1686,58.49481951825981,80.97767702678478,1419
1687,58.750837319998915,39.579486256278884,1035
1688,184.7765604556486,162.65855762726562,3708
1689,40.1216667291633,64.66663779746577,1114
1690,8.257916666666667,9.258888888888889,202
1691,118.10013717123643,142.86475198893027,2630
1692,15.547649557386249,40.366236300069446,620
1693,120.7515948118986,144.78184723641198,2769
1694,152.67429880776118,132.79096713762925,2908
1695,221.97529850855307,180.80916614824707,3879
1696,247.95326672882305,32.11928926842289,1022
1697,51.05774461709168,30.72983433502489,902
1698,12.534071638816492,36.47490424385498,575
1699,56.449188895479395,77.85292637751928,1483
1700,20.421855438969338,33.85694970067088,517
1701,8.470083131017292,35.31559844073806,458
1702,100.98733390178076,93.46713589336926,1799
1703,33.30993949358253,62.12152475826177,991
1704,8.801388888888885,8.565972222222227,194
1705,78.89213870544616,49.48065988194277,1417
1706,44.24301993839734,22.548637279393425,750
1707,62.25133261380181,87.10608166387807,1667
1708,32.87326555035738,58.38701279108087,1049
1709,35.651172274645994,56.396479023739275,987
1710,8.902916666666673,8.994722222222226,207
1711,74.37438878992704,52.86705989194958,1218
1712,7.420555555555552,7.166111111111115,174
1713,10.81722222222223,10.452916666666663,247
1714,33.2460695655076,10.321807174186892,481
1715,256.7499092306914,108.56695447675189,2313
1716,10.21694444444444,11.132916666666667,253
1717,9.164027777777772,9.74958333333333,218
1718,72.18796465100007,90.23813736384545,1740
1719,33.042435404346136,9.49276501388615,487
1720,233.91008622188767,155.70910798272206,3788
1721,93.03321227828019,78.43699118601438,1949
1722,79.49254381621952,60.38434810689788,1531
1723,38.261045317332155,14.937885916805522,586
1724,50.014802341430034,72.59439536252388,957
1725,9.73930555555556,10.428194444444443,244
1726,10.617638888888896,10.759861111111114,227
1727,57.00957027595143,39.82858458783559,1080
1728,117.33305582742108,50.502823287999504,1258
1729,48.47129340062959,28.64957477665344,913
1730,9.993749999999997,10.61416666666666,226
1731,34.81431948947227,55.10598964847182,1073
1732,9.699305555555563,9.65833333333333,225
1733,25.404570404536692,48.49804951680639,862
1734,16.305530273074424,40.01985263188274,650
1735,76.78542502697022,50.82053827594298,1453
1736,7.91301151026453,33.37764440568723,507
1737,6.061928703569221,33.4382093449933,428
1738,10.350972222222222,9.384861111111116,228
1739,46.332239896041976,28.437039063566907,893
1740,44.283983764307735,25.078159825598988,815
1741,20.732906593558983,44.893025864710616,713
1742,11.097222222222236,10.957638888888887,253
1743,35.76403271734266,60.01284225695639,1030
1744,51.14390016895541,74.08162173943998,1365
1745,9.850277777777787,10.771944444444445,242
1746,7.695555555555562,7.189722222222223,164
1747,45.563252336847164,74.00993361983774,1404
1748,51.752689399143065,78.56137996598196,1379
1749,33.98445179112063,60.282334580681855,1007
1750,9.087092463277685,32.81185482219904,437
1751,118.28908523823972,94.70786430207303,2219
1752,33.327646743140605,9.002532945590918,464
1753,74.2299480409306,58.81990326990446,1427
1754,107.97137019115343,140.39562441590297,2775
1755,125.75705355295696,103.00921097243597,2463
1756,170.74355380327918,149.51502030338526,3482
1757,67.2339157052678,95.14248002016149,1829
1758,81.00595144805334,65.55621034957204,1603
1759,188.77086512325647,212.00585904326218,4247
1760,9.559501087493226,19.74866775415989,217
1761,160.3811491110731,151.52139515982302,3392
1762,95.11903087963168,71.16116105539031,1700
1763,162.46418126331176,112.12974574290436,2640
1764,9.486111111111118,9.934722222222234,216
1765,82.62176243556046,69.41206243437416,1697
1766,14.924269738036253,39.72975244711338,624
1767,109.63325988974043,68.10473044898426,1258
1768,74.73485765937018,59.02392012157827,1530
1769,103.1293796640396,129.53797876000547,2638
1770,9.00139515870258,45.715062893822,555
1771,10.846388888888892,11.303888888888899,249
1772,88.07886358596858,64.67295561625468,1749
1773,12.497412288435664,39.17564267414561,585
1774,82.25092141515353,66.66343784223157,1746
1775,9.563611111111117,9.816666666666665,219
1776,12.36197484965929,36.77155553187474,512
1777,20.261738867420245,42.370617124665586,695
1778,85.2423273670953,65.01749076475815,1493
1779,79.32248573744288,103.6252448350036,2093
1780,29.205516034785457,53.59493043005062,966
1781,94.04563237346272,71.33202440747922,1746
1782,47.64883949935991,29.12385820753142,905
1783,9.380694444444453,9.764027777777782,218
1784,10.020022494835452,35.45318529895421,537
1785,81.09017770553757,111.7299891661851,2253
1786,9.577916666666672,9.727638888888896,214
1787,38.058255317022606,65.34288346813238,1159
1788,86.22526861181132,97.37974318146337,1861
1789,75.66239067417546,57.65420095779393,1561
1790,66.6424376458944,95.39558112051145,1785
1791,75.87191820834424,100.5222648055893,1911
1792,49.33853449838968,71.95047295741603,1367
1793,8.566527777777779,9.987777777777783,211
1794,153.7606610861599,139.8167060527573,3433
1795,39.060069347976,13.983090233521201,622
1796,29.41376581073716,49.511717693273624,914
1797,9.208888888888886,9.929444444444442,215
1798,6.663194444444443,6.5827777777777845,165
1799,39.32444722589484,61.44826512468517,1059
1800,8.549722222222218,8.618055555555555,187
1801,36.766304293020696,57.78357043456453,1066
1802,100.24408858495246,77.0569323222397,1512
1803,16.96073118344048,7.883344092167516,177
1804,39.788667834484045,34.558149883053076,529
1805,10.088601696811129,34.50826123405801,455
1806,10.197916666666668,11.13069444444445,253
1807,70.00854435924617,99.02712475416158,1934
1808,5.374393336940745,34.619893280879836,437
1809,9.632278008250823,36.70754080928457,546
1810,38.680472799436934,69.02064398942784,1217
1811,5.600763503966833,31.442291281744616,448
1812,5.921527777777785,7.815833333333332,166
1813,10.17055555555556,9.660555555555558,231
1814,7.350555555555563,9.084305555555556,198
1815,51.527844376672405,40.171969537813816,627
1816,35.52328443346175,14.009295151767972,615
1817,21.599307122105696,44.8728470436336,829
1818,6.192083333333337,7.7030555555555535,182
1819,32.046698150888936,38.73236497561153,638
1820,3.8855943386973504,35.18401669874923,463
1821,35.56973984871487,24.075841413539678,755
1822,9.603749999999996,10.069999999999993,230
1823,1.8443794770115485,33.831423182877515,442
1824,8.867361111111107,8.828055555555558,199
1825,5.246805555555556,7.524305555555558,173
1826,33.145534451108794,47.641002284814654,856
1827,73.14919313943628,34.97017860564759,1192
1828,9.357222222222223,10.787500000000007,239
1829,8.508055555555556,8.247499999999999,188
1830,9.431527777777772,8.82916666666666,210
1831,49.11994154170566,31.649589675967086,1050
1832,7.563194444444435,6.615416666666665,210
1833,9.801527777777775,9.43569444444444,227
1834,9.158712588696417,20.242740366474195,229
1835,14.954543294222592,44.13855473496175,692
1836,23.50795573569727,49.83197383440671,883
1837,8.547222790489977,33.165259808664715,520
1838,11.28050101377416,34.552167166720096,539
1839,97.61569746383698,69.76775482345882,1782
1840,68.3920518655197,47.606470383315774,1340
1841,35.36034064229768,12.477291836708632,573
1842,6.229861111111113,5.1045833333333315,160
1843,33.315768272080675,10.491234474584065,516
1844,44.6005812442263,74.5268723387769,1447
1845,43.25290224463878,69.75206995039025,1386
1846,59.64829054364803,50.351626059466916,1192
1847,157.08621076081357,185.02663421513213,3726
1848,10.707538980266511,35.61046568677007,575
1849,18.57817003484167,43.368542118075055,799
1850,37.48719520210483,69.74405397158209,1265
1851,7.618003598135045,32.74992314631791,509
1852,135.12104406073863,123.71832600289493,3179
1853,9.935277777777785,11.296527777777781,245
1854,109.87782511074924,94.42849511174447,2069
1855,55.81781684820093,83.09814545615544,1529
1856,82.19670763573772,120.01408647506207,2540
1857,40.6913021732583,69.9246053976058,1470
1858,10.058833984483087,36.69483965720276,614
1859,33.54964075352531,12.170561568031077,511
1860,129.78720609026524,121.09784832221087,2998
1861,23.537597746162042,52.76585246503789,948
1862,9.952777777777778,9.792638888888893,235
1863,7.380555555555557,8.748055555555547,205
1864,27.741027617559695,9.586656709008293,207
1865,5.931666666666666,7.442638888888885,167
1866,6.122638888888889,8.215416666666666,175
1867,32.89861398863282,9.754042984060545,511
1868,35.78084146857519,10.177214086980376,543
1869,37.65051764659147,10.018275762763807,540
1870,32.840170757775724,6.402119309815538,485
1871,31.26470920862174,7.245373424695412,480
1872,11.194583333333338,9.18138888888888,256
1873,35.69012485225768,9.253378899886547,490
1874,31.89202526002483,5.169180294820496,465
1875,8.44861111111111,9.074444444444444,213
1876,30.025212405084027,5.490827719741819,462
1877,9.280694444444444,7.0191666666666634,205
1878,9.099967844130008,28.960029237883955,474
1879,6.923749999999998,8.485972222222227,181
1880,61.151269557394556,4.139840486893174,444
1881,10.436249999999998,10.071805555555558,236
1882,10.635555555555552,9.953333333333333,244
1883,63.41429313253905,36.52967047159571,1021
1884,32.73695542898879,7.846305570433614,481
1885,34.56703586257211,10.102032269475904,464
1886,27.598175876910105,43.920501287606754,826
1887,92.05187288552531,60.34755754124434,1850
1888,34.651675974090935,40.96765645244319,677
1889,32.53273639143924,6.403861889021005,469
1890,30.773839937549972,77.56062989166236,984
1891,11.01291666666666,10.219444444444454,255
1892,27.33810975766638,28.89993260512843,426
1893,42.88651687789144,16.651166542846177,660
1894,35.83589952693768,10.88971998774479,480
1895,34.311357129730034,9.263832043419493,442
1896,35.71790363203023,8.179237201363032,523
1897,28.410507288791546,5.454339349767325,445
1898,10.25027241518908,37.861255362588714,572
1899,8.882261601428327,37.7390708162457,522
1900,44.41236007597424,56.78940270238767,1224
1901,9.339366862009477,25.93751095504131,461
1902,9.791979493564352,28.670252437659112,506
1903,9.210833333333337,9.629861111111117,220
1904,66.89192756186348,36.160559565014154,1356
1905,9.185416666666669,8.312222222222221,212
1906,9.461527777777775,8.848333333333331,220
1907,10.180555555555555,10.14444444444444,245
1908,9.087777777777776,9.278055555555554,203
1909,34.698054394086945,9.869441191553772,489
1910,75.70757054531273,45.18481809789513,1329
1911,8.692222222222226,7.983749999999998,195
1912,68.07326290672323,28.471040334348313,974
1913,83.08881884542888,61.589050600661665,1562
1914,49.35416334843835,29.482623433501175,507
1915,9.71791666666667,10.700833333333332,254
1916,9.699708119199247,27.679941820109583,478
1917,54.66378167647896,67.63501858250663,1681
1918,8.096944444444448,7.110138888888885,172
1919,43.57532318946396,50.6507065064644,1210
1920,8.603894143962737,33.852633633815046,485
1921,26.67918349511274,48.116825295566144,903
1922,81.18591345872042,49.44290206524825,1472
1923,10.536666666666664,6.4591666666666665,228
1924,34.95782688526424,10.648857329359759,463
1925,31.466118001154364,48.209805958493725,953
1926,47.71228145533895,20.781139574842513,855
1927,40.87390327420749,22.33347431876048,683
1928,6.885555555555551,7.7120833333333385,161
1929,38.55404890425581,13.793631893659965,590
1930,8.7227979003805,26.513509630854834,462
1931,7.0879166666666675,6.295138888888886,164
1932,121.44634575607236,83.70291056677203,2194
1933,47.619340545154046,20.143819345300024,876
1934,33.39421315844962,11.121848128423029,516
1935,10.409999999999993,10.32347222222222,245
1936,42.36966610070042,28.156520815132318,728
1937,36.87404777675652,11.470201370002288,507
1938,64.99973784541115,41.38434011784405,1053
1939,10.677777777777777,10.83833333333333,243
1940,10.720694444444453,10.867638888888886,253
1941,10.525972222222222,10.873333333333335,230
1942,56.00812366678572,73.27766396137321,1275
1943,140.87539949319319,107.10681439297147,2561
1944,38.489087807693195,13.279336371458177,599
1945,77.7310887560518,47.98159920150581,1459
1946,116.13755281577589,81.52982311531547,1635
1947,75.17601968112544,50.81287533232162,1349
1948,48.73048116578441,23.195682790671327,785
1949,33.01640440766798,11.984517785869643,491
1950,100.91709350640583,119.9898014991548,2422
1951,35.618170455729846,60.27951903259566,1148
1952,60.07565796223662,93.74996205516355,1617
1953,13.59419459623338,38.205900088574325,608
1954,75.76677004406463,49.815751550189184,1458
1955,12.410081501054288,32.5440236784788,503
1956,275.25340631102716,301.65806588800336,6168
1957,7.420972222222223,7.981249999999996,177
1958,46.05601943896409,26.316939234347064,857
1959,146.7978239209573,180.52544710899005,3487
1960,98.18349299678165,96.53896329060875,1733
1961,9.33819444444444,9.448472222222222,207
1962,40.67649503335361,62.598008620049946,1181
1963,10.58,11.007500000000004,243
1964,199.7048910934077,239.4735239661187,4623
1965,17.494397112067553,35.06487579384366,449
1966,9.615138888888893,10.31805555555555,242
1967,62.83764281677203,97.96106254858427,1745
1968,47.453160042470884,69.49009045328445,1277
1969,7.031190505663771,35.77190323119753,447
1970,36.86804142647037,66.28786719932195,1151
1971,89.41518171814789,68.86805288767974,1701
1972,152.61398470611726,138.46766812320013,3295
1973,77.57343147954361,49.93406098993006,882
1974,10.436527777777785,10.470277777777781,237
1975,91.56222318193089,118.19556307461824,2267
1976,40.42140027425366,15.211781390373163,664
1977,64.58330806537096,43.08410869147176,1101
1978,140.76223018540128,176.4936579574692,3382
1979,166.15006524675363,158.74539020750703,3373
1980,11.371795466379384,34.278791682358815,495
1981,72.4510438617506,98.30391231774965,1842
1982,23.213566836845033,46.41836937914435,822
1983,20.905158920836588,10.546408920836592,247
1984,25.19367691402669,46.04939812771639,798
1985,50.330022892779624,32.87731704926869,944
1986,40.56956895217336,15.533350745855063,584
1987,6.902777777777781,7.76777777777778,165
1988,128.7891210174324,96.1400279616542,2250
1989,35.220357611719564,11.840027860605472,465
1990,51.77366629761083,75.64852182771376,1299
1991,10.237222222222218,10.454861111111116,232
1992,129.0699279490923,151.8703410209612,2912
1993,34.22870195155318,61.03427921166005,968
1994,47.3287520234066,26.304436878427737,807
1995,277.3442469038614,210.4568406738024,4716
1996,41.64131050660855,16.127798310110197,599
1997,120.83301811200951,136.1213600233433,2986
1998,93.00555577830613,112.80138621443542,2148
1999,89.55750086105218,112.3881727772432,1972
2000,51.33760242379704,68.89952099301752,1203
2001,125.1389783337502,106.95151969806537,2068
2002,49.17400340325314,69.17495656369523,1257
2003,97.62930614324077,117.14829248743655,2457
2004,164.54093699134216,186.41881010977644,3633
2005,92.74194633009296,121.07648132490563,2179
2006,72.60029067879293,51.06592993163366,1275
2007,123.17745205427666,100.7643152883556,2325
2008,84.63836184601955,108.4376902138051,2030
2009,20.690346062317076,11.365346062317078,242
2010,84.8101171421776,113.5267564241712,1976
2011,40.157802654219665,14.923869674067477,600
2012,194.39039767591436,37.69913224268579,1098
