Episodio,Score,Passos
1172,2,239
1173,6,520
1174,1,143
1175,3,344
1176,3,350
1177,5,383
1178,1,171
1179,7,883
1180,1,143
1181,5,638
1182,6,449
1183,3,348
1184,2,284
1185,3,405
1186,4,626
1187,10,545
1188,2,247
1189,4,444
1190,1,143
1191,2,284
1192,1,171
1193,34,746
1194,26,823
1195,5,178
1196,1,171
1197,4,455
1198,6,642
1199,5,581
1200,2,239
1201,9,1002
1202,7,417
1203,19,1170
1204,3,374
1205,4,257
1206,5,553
1207,2,244
1208,9,682
1209,4,435
1210,4,445
1211,1,144
1212,2,252
1213,1,143
1214,4,555
1215,4,431
1216,8,1027
1217,3,337
1218,7,757
1219,2,284
1220,1,143
1221,8,478
1222,3,518
1223,8,790
1224,5,540
1225,10,873
1226,2,284
1227,9,774
1228,3,335
1229,3,339
1230,2,299
1231,2,239
1232,11,812
1233,1,146
1234,19,696
1235,2,239
1236,2,299
1237,3,335
1238,5,361
1239,1,143
1240,4,545
1241,7,933
1242,3,348
1243,1,171
1244,5,174
1245,4,431
1246,10,898
1247,1,171
1248,4,306
1249,3,348
1250,10,527
1251,4,446
1252,6,448
1253,1,143
1254,1,148
1255,3,335
1256,2,299
1257,3,335
1258,11,983
1259,3,353
1260,5,546
1261,3,348
1262,6,269
1263,2,284
1264,1,371
1265,1,147
1266,6,322
1267,3,407
1268,3,412
1269,20,754
1270,0,48
1271,2,284
1272,2,239
1273,30,1027
1274,3,518
1275,28,1010
1276,3,397
1277,6,456
1278,16,1017
1279,1,171
1280,2,421
1281,6,658
1282,1,143
1283,7,750
1284,3,335
1285,3,337
1286,6,647
1287,6,282
1288,3,412
1289,25,1158
1290,4,444
1291,7,573
1292,19,874
1293,5,540
1294,11,1006
1295,0,57
1296,2,252
1297,1,171
1298,2,239
1299,6,680
1300,18,873
1301,11,794
1302,1,143
