Episodio,Score,Passos
1208,8,764
1209,0,125
1210,1,204
1211,36,3004
1212,12,1097
1213,39,3258
1214,28,2364
1215,21,1804
1216,2,284
1217,0,125
1218,1,204
1219,3,364
1220,4,457
1221,40,3324
1222,9,844
1223,4,444
1224,18,1564
1225,7,684
1226,13,1133
1227,3,364
1228,20,1724
1229,7,684
1230,11,1004
1231,6,604
1232,3,364
1233,43,3564
1234,2,291
1235,12,1084
1236,5,524
1237,4,444
1238,10,924
1239,1,204
1240,6,604
1241,3,321
1242,2,284
1243,0,81
1244,1,204
1245,1,204
1246,4,444
1247,6,604
1248,1,204
1249,1,204
1250,0,125
1251,5,524
1252,7,647
1253,10,924
1254,2,251
1255,3,364
1256,2,284
1257,4,405
1258,0,76
1259,4,444
1260,14,1244
1261,0,81
1262,1,204
1263,0,64
1264,0,93
1265,0,77
1266,6,604
1267,0,125
1268,0,125
1269,0,125
1270,0,33
1271,0,74
1272,4,444
1273,4,444
1274,1,204
1275,0,125
1276,0,125
1277,0,125
1278,0,125
1279,1,204
1280,1,204
1281,2,284
1282,1,204
1283,5,524
1284,0,125
1285,1,204
1286,1,204
1287,2,284
1288,1,204
1289,0,125
1290,0,125
1291,2,284
1292,2,284
1293,1,204
1294,0,125
1295,0,125
1296,0,125
1297,3,364
1298,2,284
1299,0,125
1300,1,204
1301,8,764
1302,2,284
1303,1,204
1304,0,125
1305,5,524
1306,2,292
1307,1,204
1308,2,284
1309,0,125
1310,1,204
1311,7,684
1312,0,64
1313,0,125
1314,6,604
1315,16,1404
1316,2,287
1317,0,125
1318,7,684
1319,0,142
1320,6,604
1321,0,125
1322,14,1244
1323,4,444
1324,2,284
1325,1,204
1326,1,204
1327,11,1019
1328,1,204
1329,5,524
1330,22,1895
1331,1,218
1332,3,375
1333,3,364
1334,0,125
1335,7,684
1336,9,844
1337,1,204
1338,6,604
1339,1,204
1340,24,2044
1341,3,374
1342,0,125
1343,20,1724
1344,0,125
1345,38,3180
1346,7,688
1347,7,684
1348,14,1244
1349,4,444
1350,5,524
1351,1,204
1352,5,524
1353,0,125
1354,5,524
1355,0,125
1356,1,204
1357,4,444
1358,31,2604
1359,33,2764
1360,4,444
1361,8,764
1362,13,1164
1363,4,461
1364,8,781
1365,16,1404
1366,41,3419
1367,0,125
1368,9,844
1369,0,125
1370,5,524
1371,6,604
1372,1,204
1373,6,604
1374,1,204
1375,3,364
1376,21,1804
1377,0,137
1378,14,1257
1379,10,940
1380,2,284
1381,5,524
1382,7,684
1383,12,1084
1384,0,133
1385,2,264
1386,11,1004
1387,24,2044
1388,15,1337
1389,3,377
1390,22,1884
1391,41,3417
1392,24,2059
1393,17,1501
1394,4,462
1395,68,5576
1396,38,3164
1397,8,764
1398,22,1884
1399,8,777
1400,33,2764
1401,19,1644
1402,6,604
1403,74,6044
1404,3,321
1405,13,1182
1406,5,538
1407,9,844
1408,4,444
1409,16,1420
1410,5,537
1411,6,620
1412,0,140
1413,19,1660
1414,0,125
1415,1,204
1416,24,2061
1417,9,844
1418,4,444
1419,43,3581
1420,21,1804
1421,0,125
1422,13,1161
1423,4,454
1424,0,83
1425,0,138
1426,10,924
1427,19,1644
1428,5,524
1429,4,444
1430,1,204
1431,17,1484
1432,15,1324
1433,17,1484
1434,15,1341
1435,57,4684
1436,20,1724
1437,3,364
1438,17,1479
1439,41,3404
1440,50,4124
1441,4,459
1442,17,1489
1443,93,7576
1444,17,1484
1445,25,2124
1446,46,3769
1447,3,364
1448,0,33
1449,0,33
1450,18,1564
1451,18,1554
