Episodio,Score,Passos
518,-82.20000000000002,178
519,-82.20000000000002,178
520,-82.00000000000003,180
521,-82.70000000000003,173
522,-82.40000000000003,176
523,-64.89999999999992,246
524,-63.89999999999991,256
525,-82.40000000000003,176
526,-62.09999999999995,229
527,-82.40000000000003,176
528,-82.70000000000003,173
529,-82.40000000000003,176
530,-25.400000000000077,351
531,-82.60000000000002,174
532,-82.40000000000003,176
533,-81.4,186
534,-48.99999999999991,260
535,-82.00000000000003,180
536,-82.40000000000003,176
537,-59.39999999999991,256
538,-81.80000000000001,182
539,-64.09999999999997,214
540,-82.40000000000003,176
541,-81.4,186
542,-82.70000000000003,173
543,-82.60000000000002,174
544,-82.40000000000003,176
545,-82.60000000000002,174
546,-82.70000000000003,173
547,-67.89999999999998,216
548,-40.899999999999864,291
549,-63.89999999999997,216
550,-81.80000000000001,182
551,-82.20000000000002,178
552,-82.40000000000003,176
553,-82.20000000000002,178
554,-82.20000000000002,178
555,-64.09999999999997,214
556,-81.80000000000001,182
557,-18.10000000000022,374
558,-17.900000000000105,381
559,-64.09999999999991,254
560,-82.60000000000002,174
561,-82.00000000000003,180
562,-82.20000000000002,178
563,-82.40000000000003,176
564,-41.59999999999986,294
565,-81.80000000000001,182
566,-64.79999999999995,232
567,-63.89999999999997,216
568,-81.80000000000001,182
569,-82.70000000000003,173
570,-82.00000000000003,180
571,-82.20000000000002,178
572,-82.40000000000003,176
573,-82.00000000000003,180
574,-82.20000000000002,178
575,-81.80000000000001,182
576,-40.79999999999986,292
577,-82.00000000000003,180
578,-81.80000000000001,182
579,-82.60000000000002,174
580,-82.70000000000003,173
581,-82.20000000000002,178
582,-82.20000000000002,178
583,-41.39999999999987,286
584,-22.400000000000063,326
585,-61.89999999999995,231
586,-82.00000000000003,180
587,-44.799999999999855,297
588,-82.70000000000003,173
589,-82.60000000000002,174
590,-17.50000000000027,380
591,-82.60000000000002,174
592,-82.20000000000002,178
593,-82.00000000000003,180
594,-59.599999999999916,254
595,-38.899999999999835,311
596,-39.99999999999985,300
597,-82.40000000000003,176
598,-82.40000000000003,176
599,-82.40000000000003,176
600,-82.60000000000002,174
601,-81.80000000000001,182
602,-82.70000000000003,173
603,-82.20000000000002,178
604,-64.49999999999991,250
605,-82.00000000000003,180
606,-82.40000000000003,176
607,-59.89999999999991,256
608,-82.40000000000003,176
609,-60.19999999999992,253
610,-82.20000000000002,178
611,-82.20000000000002,178
612,-67.49999999999997,220
613,-29.400000000000247,346
614,-82.00000000000003,180
615,-68.29999999999998,212
616,-19.200000000000074,358
617,-45.89999999999989,271
618,-81.60000000000002,184
619,-82.20000000000002,178
620,-82.40000000000003,176
621,-82.40000000000003,176
622,-82.60000000000002,174
623,-82.20000000000002,178
624,-82.40000000000003,176
625,-82.40000000000003,176
626,-82.70000000000003,173
627,-82.70000000000003,173
628,-82.60000000000002,174
629,-60.199999999999925,248
630,-81.60000000000002,184
631,-82.70000000000003,173
632,-82.70000000000003,173
633,-43.199999999999854,298
634,-82.70000000000003,173
635,-81.60000000000002,184
636,-82.20000000000002,178
637,-82.00000000000003,180
638,-82.40000000000003,176
639,-81.60000000000002,184
640,-82.70000000000003,173
641,-82.70000000000003,173
642,-82.60000000000002,174
643,-48.19999999999987,288
644,-82.00000000000003,180
645,-66.89999999999995,226
646,-0.9000000000004889,421
647,-82.60000000000002,174
648,-82.60000000000002,174
649,-68.29999999999998,212
650,-81.60000000000002,184
651,-82.40000000000003,176
652,-82.70000000000003,173
653,-82.60000000000002,174
654,-81.60000000000002,184
655,-82.20000000000002,178
656,-82.00000000000003,180
657,-82.70000000000003,173
658,-82.00000000000003,180
659,-82.70000000000003,173
660,-82.40000000000003,176
661,-82.20000000000002,178
662,-82.20000000000002,178
663,-82.20000000000002,178
664,-82.70000000000003,173
665,-82.60000000000002,174
666,-63.69999999999997,218
667,-82.40000000000003,176
668,-82.40000000000003,176
669,-38.49999999999982,320
670,-64.29999999999993,252
671,-82.40000000000003,176
672,1.0999999999994259,411
